DATE,AIRCRAFT MAKE & MODEL,AIRCRAFT IDENT,ROUTE OF FLIGHT,LEGS,DURATION,LANDINGS DAY,LANDINGS NIGHT,NIGHT,INSTRUMENT,APPROACHES & TYPE,CROSS COUNTRY,SECOND IN COMMAND,PILOT IN COMMAND,SIMULATED INSTRUMENT,INSTRUCTOR,DUAL,REMARKS,SIMULATOR,SOLO,FLIGHT COST,EXPENSES
5/16/2007,C152,6209Q,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
5/17/2007,C172,99329,AXH-SGR-AXH,1,1.4,1,,,0.6,,,,1.4,,1.4,,,,,,
5/17/2007,C152,6209Q,AXH-AXH,1,1,1,,,,,,,1,,1,,,,,,
5/18/2007,C152,6209Q,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
5/18/2007,C172,172BJ,AXH-AXH,1,0.9,1,,,,,,,0.9,,0.9,,,,,,
5/18/2007,C172,99329,AXH-AXH,1,1,1,,,,,,,1,,1,,,,,,
5/18/2007,C172,35509,AXH-SGR-AXH,1,0.9,1,,,0.8,1,,,0.9,,0.9,0.9,,,,,
5/25/2007,PA28-180,15946,AXH-AXH,1,1.4,1,,,,,,,1.4,,1.4,,,,,,
5/26/2007,C172,99329,AXH-SGR-AXH,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
6/11/2007,C210,318JP,ORL-LEE-ORL,1,1.6,1,,,,,1.6,,1.6,1.4,,,,,,,
6/12/2007,C210,318JP,ORL-OCF-LEE-ORL,1,2.1,1,,,,,2.1,,2.1,1.6,,,,,,,
6/13/2007,C210,318JP,ORL-OCF-ORL,1,2.4,1,,,,,2.4,,2.4,1.8,,,,,,,
6/14/2007,C210,1166C,TPA-OPF-ORL-TPA-CRG-TPA,4,5.2,,5,3.5,,,5.2,,5.2,,,,,,,,
6/15/2007,C210,1166C,TPA-OPF-ORL-TPA,3,3.5,,3,3.5,,,3.5,,3.5,,,,,,,,
6/16/2007,C210,1666X,OPF-CRG-SFB-OPF,3,3.5,,2,2.1,,,3.5,,3.5,,,,,,,,
6/18/2007,C210,5307A,OPF-CRG-SFB-OPF,3,3.7,,3,2.1,,,3.7,,3.7,,,,,,,,
6/19/2007,C210,5307A,OPF-CRG-SFB-OPF,3,3.6,,2,2.1,,,3.6,,3.6,,,,,,,,
6/20/2007,C210,5307A,BCT-CRG-OPF,2,4.1,,2,2,,,4.1,,4.1,,,,,,,,
6/21/2007,C210,5307A,OPF-CRG-OPF,2,3.5,,2,1.8,,,3.5,,3.5,,,,,,,,
6/22/2007,C210,5307A,OPF-CRG-SFB-OPF,3,3.7,,3,2.1,,,3.7,,3.7,,,,,,,,
6/23/2007,C210,5307A,OPF-ORL-OPF,2,3.1,,2,,,,3.1,,3.1,,,,,,,,
6/25/2007,C210,5307A,ORL-FXE-TPA-ORL,3,3.7,4,,,,,3.7,,3.7,,,,,,,,
6/26/2007,C210,4637Y,ORL-FXE-TPA-ORL,3,3.2,4,,,,,3.2,,3.2,,,,,,,,
6/27/2007,C210,59130,ORL-FXE-TPA-ORL,3,3.5,4,,,,,3.5,,3.5,,,,,,,,
6/28/2007,C210,59130,ORL-FXE-TPA-ORL,3,3.4,4,,,,,3.4,,3.4,,,,,,,,
6/29/2007,C210,2103S,ORL-FXE-TPA-ORL-FMY-TPA-ORL,6,5.2,5,1,1.2,,,5.2,,5.2,,,,,,,,
6/30/2007,C210,218JP,ORL-ORL,1,1.5,1,,,,,1.5,,1.5,,,,,,,,
7/2/2007,C210,4781C,ORL-CRG-CAE-TPA-CRG-TPA-ORL,6,7.2,3,4,3.1,1.5,2,7.2,,7.2,,,,,,,,
7/3/2007,C210,4781C,ORL-OPF-CRG-ORL,3,3.9,1,3,2.8,1.1,,3.9,,3.9,,,,,,,,
7/5/2007,C210,58240,ORL-CRG-CAE-ORL,3,4.5,2,2,2.5,0.9,1,4.5,,4.5,,,,,,,,
7/6/2007,C210,7847J,ORL-CRG-CAE-ORL,3,4.5,2,2,2.5,0.3,1,4.5,,4.5,,,,,,,,
7/9/2007,C210,7847J,ORL-CRG-CAE-TPA-CRG-TPA-ORL,6,8,4,2,5.2,0.4,,8,,8,,,,,,,,
7/10/2007,C210,29278,ORL-CRG-CAE-ORL,3,4.4,2,2,2.4,0.2,,4.4,,4.4,,,,,,,,
7/11/2007,C210,59240,ORL-CRG-CAE-ORL,3,4.9,2,2,2.4,1,,4.9,,4.9,,,,,,,,
7/12/2007,C210,59240,ORL-CRG-CAE-TPA-CRG-TPA-ORL,6,8.3,3,4,5.4,0.3,,8.3,,8.3,,,,,,,,
7/13/2007,C210,59240,ORL-CAE-CRG-ORL,3,5.1,1,2,2.5,0.3,,5.1,,5.1,,,,,,,,
7/18/2007,C210,300EW,ORL-CAE-CRG-ORL,3,4.7,1,2,2.5,0.2,,4.7,,4.7,,,,,,,,
7/19/2007,C210,274CS,ORL-CAE-CRG-ORL,3,4.6,1,2,2,0.3,,4.6,,4.6,,,,,,,,
7/20/2007,C210,274CS,ORL-CAE-CRG-ORL,3,4.7,1,2,2.2,0.4,,4.7,,4.7,,,,,,,,
7/23/2007,C210,59130,ORL-CAE-CRG-ORL,3,4.3,1,2,2.1,0.1,,4.3,,4.3,,,,,,,,
7/24/2007,C210,59130,ORL-CAE-CRG-ORL,3,4.6,1,2,2,0.2,,4.6,,4.6,,,,,,,,
7/25/2007,C210,9073M,ORL-CAE-CRG-ORL,3,4.7,1,2,2,0.3,,4.7,,4.7,,,,,,,,
7/26/2007,C210,274CS,ORL-CRG-CAE-TPA-ORL-TPA-ORL,6,5.6,2,4,3.2,0.2,,5.6,,5.6,,,,,,,,
7/27/2007,C210,274CS,ORL-CRG-CAE-TPA-ORL,4,5.1,2,2,3.1,0.3,,5.1,,5.1,,,,,,,,
7/30/2007,C210,761AT,BNA-FTY-BNA,2,2.7,,2,2.2,0.5,,2.7,,2.7,,,,,,,,
7/31/2007,C210,761AT,BNA-FTY-BNA,2,2.6,,2,2.1,0.6,,2.6,,2.6,,,,,,,,
8/1/2007,C210,761AT,BNA-FTY-BNA,2,2.7,,2,2.1,0.4,,2.7,,2.7,,,,,,,,
8/2/2007,C210,761AT,BNA-FTY-BNA,2,2.7,,2,2.1,0.4,,2.7,,2.7,,,,,,,,
8/3/2007,C210,761AT,BNA-FTY-BNA,2,2.5,,2,2.1,0.6,,2.5,,2.5,,,,,,,,
8/6/2007,C210,732CQ,BNA-FTY-BNA,2,2.6,,2,2.1,,,2.6,,2.6,,,,,,,,
8/7/2007,C210,732CQ,BNA-FTY-BNA,1,2.5,,2,2.2,,,2.5,,2.5,,,,,,,,
8/8/2007,C210,732CQ,BNA-FTY-BNA,2,2.7,,2,2,,,2.7,,2.7,,,,,,,,
8/9/2007,C210,732CQ,BNA-FTY-BNA,2,2.1,,2,2.1,,,2.1,,2.1,,,,,,,,
8/10/2007,C210,4702C,BNA-FTY-BNA,2,2.8,,2,2.2,,,2.8,,2.8,,,,,,,,
8/13/2007,C210,8WE,BNA-MKL-FTY-BNA,3,4.5,,3,2.1,,,4.5,,4.5,,,,,,,,
8/14/2007,C210,732CQ,BNA-FTY-BNA,2,2.6,,2,2.2,,,2.6,,2.6,,,,,,,,
8/15/2007,C210,732CQ,BNA-FTY-BNA,2,2.5,,2,2.3,,,2.5,,2.5,,,,,,,,
8/16/2007,C210,732CQ,BNA-FTY-BNA,2,2.6,,2,2,,,2.6,,2.6,,,,,,,,
8/17/2007,C210,732CQ,BNA-FTY-BNA,2,2.5,,2,2.1,,,2.5,,2.5,,,,,,,,
8/20/2007,C210,732CQ,BNA-FTY-BNA,2,2.4,,2,1.9,0.2,,2.4,,2.4,,,,,,,,
8/21/2007,C210,732CQ,BNA-FTY-BNA,2,2.5,,2,2,0.4,,2.5,,2.5,,,,,,,,
8/23/2007,C210,4781C,TPA-BUY-TPA,2,7.6,2,,2,1.4,1,7.6,,7.6,,,,,,,,
8/24/2007,C210,4781C,TPA-BUY-TPA,2,7.5,2,,1.8,1.2,1,7.5,,7.5,,,,,,,,
8/27/2007,C210,7660E,BNA-FTY-BNA,2,2.7,,2,1.7,0.6,,2.7,,2.7,,,,,,,,
8/28/2007,C210,732CQ,BNA-FTY-BNA,2,2.5,,2,1.7,,,2.5,,2.5,,,,,,,,
9/2/2007,C210,732YA,BNA-FTY-BNA,2,2.6,,2,1.8,,,2.6,,2.6,,,,,,,,
9/3/2007,C210,732YA,BNA-FTY-BNA,2,2.5,,2,2,0.3,,2.5,,2.5,,,,,,,,
9/4/2007,C210,732YA,BNA-FTY-BNA,2,2.6,,2,1.9,,,2.6,,2.6,,,,,,,,
9/5/2007,C210,732YA,BNA-FTY-BNA,2,2.7,,2,1.8,,,2.7,,2.7,,,,,,,,
9/8/2007,C210,732YA,BNA-FTY-BNA,2,2.5,,2,1.9,,,2.5,,2.5,,,,,,,,
9/9/2007,C210,732YA,BNA-FTY-BNA,2,2.6,,2,2,,,2.6,,2.6,,,,,,,,
9/10/2007,C210,732YA,BNA-FTY-BNA,2,2.7,,2,1.9,,,2.7,,2.7,,,,,,,,
9/11/2007,C210,732YA,BNA-FTY-BNA,2,2.5,,2,2.1,,,2.5,,2.5,,,,,,,,
9/12/2007,C210,732YA,BNA-FTY-BNA,2,2.6,,2,2,,,2.6,,2.6,,,,,,,,
9/15/2007,C210,732YA,BNA-FTY-BNA-FTY-BNA,4,5.1,,2,2.1,0.3,,5.1,,5.1,,,,,,,,
9/16/2007,C210,732YA,BNA-FTY-BNA-FTY-BNA,4,5.3,,2,2.2,0.4,,5.3,,5.3,,,,,,,,
9/16/2007,C210,732YA,BNA-FTY-BNA,2,2.6,,2,2.3,0.2,,2.6,,2.6,,,,,,,,
9/18/2007,C210,732YA,BNA-FTY-BNA,2,2.6,,2,2.3,0.2,,2.6,,2.6,,,,,,,,
9/19/2007,C210,732YA,BNA-CCO-BNA,2,3.1,,2,2.5,0.7,,3.1,,3.1,,,,,,,,
9/24/2007,C210,732YA,CCO-PDK-MAC-TLH-MAC-CCO,5,4.5,3,2,0.6,0.1,,4.5,,4.5,,,,,,,,
9/25/2007,C210,732YA,CCO-PDK-MAC-TLH-MAC-CCO,5,4.6,3,2,0.7,,,4.6,,4.6,,,,,,,,
9/26/2007,C210,732YA,CCO-PDK-MAC-TLH-MAC-CCO,5,3.8,3,2,0.6,0.2,,3.8,,3.8,,,,,,,,
9/27/2007,C210,732YA,CCO-PDK-MAC-TLH-MAC-CCO,5,4.2,3,2,0.7,0.3,,4.2,,4.2,,,,,,,,
9/28/2007,C210,732YA,CCO-PDK-MAC-TLH-MAC,4,2.6,3,1,0.3,,,2.6,,2.6,,,,,,,,
9/28/2007,C210,761AT,MAC-FTY,1,0.6,,1,0.6,,,0.6,,0.6,,,,,,,,
9/29/2007,C210,732YA,CCO-FTY,1,0.7,1,,0.7,,,0.7,,0.7,,,,,,,,
10/1/2007,C210,761AT,FTY-PDK-MAC-TLH-MAC-FTY,5,3.6,3,2,1.2,0.4,,3.6,,3.6,,,,,,,,
10/2/2007,C210,761AT,FTY-PDK-MAC-TLH-MAC-FTY,5,3.7,3,2,1.4,0.5,,3.7,,3.7,,,,,,,,
10/3/2007,C210,732YA,FTY-PDK-MAC-TLH-MAC-FTY,5,3.5,3,2,1.4,1.2,2,3.5,,3.5,,,,,,,,
10/4/2007,C210,732YA,FTY-PDK-MAC-TLH-MAC-FTY,5,3.7,3,2,1.4,1.3,3,3.7,,3.7,,,,,,,,
10/5/2007,C210,4702C,CCO-PDK-MAC-TLH-MAC-CCO,5,3.8,3,2,1.2,1.4,3,3.8,,3.8,,,,,,,,
10/9/2007,C210,59240,BNA-FTY-BNA,2,2.6,,2,2.6,0.6,,2.6,,2.6,,,,,,,,
10/10/2007,C210,5229A,BNA-FTY-BNA,2,2.7,,2,2.7,0.5,,2.7,,2.7,,,,,,,,
10/11/2007,C210,59240,BNA-FTY-BNA,2,2.6,,2,2.6,,,2.6,,2.6,,,,,,,,
10/12/2007,C210,59240,BNA-FTY-BNA,2,2.6,,2,2.6,,,2.6,,2.6,,,,,,,,
10/13/2007,C210,732YA,FTY-BNA,2,1.4,1,,,,,1.4,,1.4,,,,,,,,
10/16/2007,C210,102CR,BNA-TYS-GVL-TYS-BNA,4,4.4,3,1,0.8,,,4.4,,4.4,,,,,,,,
10/17/2007,C210,732YA,BNA-TYS-GVL-TYS-BNA,4,4.3,3,1,0.8,1.6,,4.3,,4.3,,,,,,,,
10/18/2007,C210,732YA,BNA-TYS-GVL-TYS-BNA,4,3.8,3,1,0.8,,,3.8,,3.8,,,,,,,,
10/19/2007,C210,732YA,BNA-TYS-GVL-TYS-BNA,4,3.9,3,1,1,0.9,,3.9,,3.9,,,,,,,,
10/20/2007,C210,732YA,BNA-TYS-GVL-TYS-BNA,4,3.8,3,1,0.7,1.2,,3.8,,3.8,,,,,,,,
10/21/2007,C210,732YA,BNA-ORL,1,3.7,1,,,,,3.7,,3.7,,,,,,,,
10/22/2007,C210,6611C,BNA-FTY-BNA,2,3.5,,2,3.5,3.1,2,3.5,,3.5,,,,,,,,
10/23/2007,C210,6611C,BNA-FTY-BNA,2,3.3,,2,3.3,2.9,1,3.3,,3.3,,,,,,,,
10/24/2007,C210,6611C,BNA-FTY-BNA,2,3.2,,2,3.2,1.2,1,3.2,,3.2,,,,,,,,
10/25/2007,C210,6611C,BNA-FTY-BNA,2,3,,2,3,0.6,,3,,3,,,,,,,,
10/26/2007,C210,6611C,BNA-FTY-BNA,2,3.1,,2,3.1,,,3.1,,3.1,,,,,,,,
10/29/2007,C210,4702C,FTY-PDK-MAC-TLH-MAC-FTY,5,4.8,3,2,2.1,0.6,,4.8,,4.8,,,,,,,,
10/30/2007,C210,5229A,FTY-PDK-MAC-TLH-MAC-FTY,5,4.6,3,2,3.1,0.6,,4.6,,4.6,,,,,,,,
10/31/2007,C210,5229A,FTY-PDK-MAC-TLH-MAC-FTY,5,4.7,3,2,1.9,,,4.7,,4.7,,,,,,,,
11/1/2007,C210,59240,FTY-PDK-MAC-TLH-MAC-FTY,5,4.2,3,2,2.1,1.1,,4.2,,4.2,,,,,,,,
11/2/2007,C210,59240,FTY-PDK-MAC-TLH-MAC-FTY,5,4.1,3,2,1.9,,,4.1,,4.1,,,,,,,,
11/8/2007,C210,965B,BNA-OWB-LUK-BNA,3,3.7,,3,3.7,,,3.7,,3.7,,,,,,,,
11/18/2007,C210,965B,BNA-CPS,1,1.9,,,,,,1.9,,1.9,,,,,,,,
11/19/2007,C210,965B,CPS-LIT-JBR-CPS,3,4.9,3,,2.2,3.1,1,4.9,,4.9,,,,,,,,
11/20/2007,C210,965B,CPS-LIT-JBR-CPS,3,4.2,3,,2,1.8,1,4.2,,4.2,,,,,,,,
11/21/2007,C210,965B,CPS-LIT-JBR-CPS,3,4.4,3,,2.1,0.6,1,4.4,,4.4,,,,,,,,
11/22/2007,C210,965B,CPS-BNA,1,1.9,1,,,0.6,,1.9,,1.9,,,,,,,,
11/23/2007,C210,6611C,BNA-TYS-BNA,2,2.4,,2,2.4,,,2.4,,2.4,,,,,,,,
11/26/2007,C210,6622N,BNA-FTY,1,1.5,,1,1.5,0.9,1,1.5,,1.5,,,,,,,,
11/26/2007,C210,761AT,FTY-BNA,1,1.7,,1,1.7,1,,1.7,,1.7,,,,,,,,
11/27/2007,C210,6611C,BNA-FTY-BNA,2,2.5,,2,2.5,,,2.5,,2.5,,,,,,,,
11/29/2007,C210,6611C,BNA-FTY-BNA,2,2.6,,2,2.6,,,2.6,,2.6,,,,,,,,
12/3/2007,C210,732ST,ORL-CRG-CAE-ORL,3,5.5,,3,4.5,,,5.5,,5.5,,,,,,,,
12/4/2007,C210,732ST,ORL-CRG-CAE-ORL,3,5.4,,3,4.4,,,5.4,,5.4,,,,,,,,
12/5/2007,BE58,703MC,ORL-GNV-ORL,1,1.3,3,,,,,1.3,,1.3,0.5,,,,,,,
12/5/2007,C210,300BW,ORL-CRG-CAE-TPA-ORL,4,5.5,1,3,2.8,,,5.5,,5.5,,,,,,,,
12/6/2007,BE58,703MC,ORL-BGV-ORL,1,1.9,3,,,,,1.9,,1.9,0.5,,,,,,,
12/7/2007,BE58,703MC,ORL-CRG-ORL,1,2.6,2,,,,,2.6,,2.6,,,,,,,,
12/9/2007,BE58,703MC,ORL-ORL,1,1.4,2,,,,,1.4,,1.4,1.2,,,,,,,
12/10/2007,BE58,4099S,BNA-TYS-BNA-MEM-BNA,4,5.4,,5,5.4,0.9,,5.4,,5.4,,,,,,,,
12/11/2007,BE58,4099S,BNA-TYS-BNA-MEM-BNA,4,4.6,,4,4.6,0.2,,4.6,,4.6,,,,,,,,
12/12/2007,BE58,4099S,BNA-TYS-BNA,2,3.5,,2,3.5,1.6,1,3.5,,3.5,,,,,,,,
12/13/2007,BE58,4099S,BNA-TYS-BNA-MEM-BNA,4,4.7,,4,4.7,1.7,2,4.7,,4.7,,,,,,,,
12/14/2007,BE58,159TH,BNA-LUK-BNA,2,3.2,,2,3.2,,,3.2,,3.2,,,,,,,,
12/17/2007,BE58,6BW,BNA-LUK-BNA,2,3.7,,2,3.7,0.1,,3.7,,3.7,,,,,,,,
12/18/2007,BE58,159TH,BNA-LUK-BNA,2,3.2,,2,,,,3.2,,3.2,,,,,,,,
12/19/2007,BE58,159TH,BNA-LUK-BNA,2,4.7,,2,,3.1,,4.7,,4.7,,,,,,,,
12/20/2007,BE58,93DF,BNA-LUK-BNA,2,2.9,,2,2.9,1.5,,2.9,,2.9,,,,,,,,
12/21/2007,BE58,93DF,BNA-LUK-BNA,2,2.8,,2,2.8,1.1,,2.8,,2.8,,,,,,,,
12/24/2007,C210,2110S,FTY-PDK-MAC-TLH-MAC-FTY,5,3.6,2,3,2.4,,,3.6,,3.6,,,,,,,,
12/26/2007,C210,2110S,FTY-PDK-MAC-TLH-MAC-FTY,5,4.2,2,3,3.1,1.2,,4.2,,4.2,,,,,,,,
12/27/2007,C210,6611C,FTY-CHA-TYS-TRI-TYS-FTY,5,3.8,3,2,2.4,2.1,2,3.8,,3.8,,,,,,,,
12/28/2007,C210,6611C,FTY-CHA-TYS-TRI-TYS-FTY,5,4.5,3,2,1.6,2,3,4.5,,4.5,,,,,,,,
12/29/2007,C210,6611C,FTY-CHA-TYS-TRI-TYS-FTY,5,4.6,3,2,1.7,2.3,1,4.6,,4.6,,,,,,,,
12/31/2007,BE58,159TH,BNA-MEM-MKL-BNA,3,4.3,2,1,0.6,,,4.3,,4.3,,,,,,,,
1/2/2008,BE58,4675S,BNA-LUK-BNA,2,2.9,,2,2.9,0.6,1,2.9,,2.9,,,,,,,,
1/3/2008,BE58,4675S,BNA-LUK-BNA,2,3.1,,2,3.1,,,3.1,,3.1,,,,,,,,
1/4/2008,BE58,4675S,BNA-LUK-BNA,2,3.2,,2,3.2,,,3.2,,3.2,,,,,,,,
1/7/2008,BE58,93DF,BNA-LUK-BNA,2,3.5,,2,3.5,,,3.5,,3.5,,,,,,,,
1/8/2008,BE58,31T,BNA-LUK-BNA,2,3.2,,2,3.2,,,3.2,,3.2,,,,,,,,
1/9/2008,BE58,225TA,BNA-BWG-LUK-BNA,3,3.2,,3,3.2,,,3.2,,3.2,,,,,,,,
1/10/2008,BE58,225TA,BNA-LUK-BNA,2,3.3,,2,3.3,0.2,,3.3,,3.3,,,,,,,,
1/11/2008,BE58,225TA,BNA-LUK-BNA,2,3.3,,2,3.3,0.7,,3.3,,3.3,,,,,,,,
1/14/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,2.6,4,,,,,2.6,,2.6,,,,,,,,
1/15/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,2.5,4,,,0.3,,2.5,,2.5,,,,,,,,
1/16/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,2.7,4,,,0.6,,2.7,,2.7,,,,,,,,
1/17/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,2.4,4,,,1.6,,2.4,,2.4,,,,,,,,
1/18/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,2.6,4,,,,,2.6,,2.6,,,,,,,,
1/22/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,2.5,4,3.1,,3.1,,,,,,,,
1/23/2008,BE58,225TA,BNA-MKL-MEM-MKL-BNA,4,3.2,4,,,1,2,3.2,,3.2,,,,,,,,
1/24/2008,BE58,1888W,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,,,3.1,,3.1,,,,,,,,
1/25/2008,BE58,159TH,BNA-MKL-MEM-MKL-BNA,4,3,4,,,,,3,,3,,,,,,,,
1/26/2008,BE58,99HE,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,0.8,,3.1,,3.1,,,,,,,,
1/27/2008,BE58,99HE,BNA-MKL-MEM-MKL-BNA,4,3.2,4,,,0.5,,3.2,,3.2,,,,,,,,
1/28/2008,BE58,99HE,BNA-MKL-MEM-MKL-BNA,4,2.9,4,,,0.6,2,2.9,,2.9,,,,,,,,
1/29/2008,BE58,99HE,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,1.7,3,3.1,,3.1,,,,,,,,
2/3/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.3,4,,,1.1,2,3.3,,3.3,,,,,,,,
2/4/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3,4,,,0.8,1,3,,3,,,,,,,,
2/5/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,0.7,,3.1,,3.1,,,,,,,,
2/6/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.2,4,,,0.7,,3.2,,3.2,,,,,,,,
2/7/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,,,3.1,,3.1,,,,,,,,
2/8/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,2.9,4,,,0.5,1,2.9,,2.9,,,,,,,,
2/11/2008,BE58,159TH,BNA-MKL-MEM-MKL-BNA,4,2.9,4,,,0.6,2,2.9,,2.9,,,,,,,,
2/12/2008,BE58,159TH,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,0.3,,3.1,,3.1,,,,,,,,
2/13/2008,BE58,159TH,BNA-MKL-MEM-MKL-BNA,4,3.2,4,,,0.7,,3.2,,3.2,,,,,,,,
2/14/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,0.4,,3.1,,3.1,,,,,,,,
2/15/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,2.8,4,,,0.2,,2.8,,2.8,,,,,,,,
2/18/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,,,3.1,,3.1,,,,,,,,
2/19/2008,BE58,6BW,BNA-MKL-MEM-MKL-BNA,4,2.9,4,,,,,2.9,,2.9,,,,,,,,
2/20/2008,BE58,9089Q,BNA-MKL-MEM-MKL-BNA,4,3.3,4,,,1.5,2,3.3,,3.3,,,,,,,,
2/22/2008,BE58,99HE,BNA-MKL-MEM-MKL-BNA,4,2.9,4,,,,,2.9,,2.9,,,,,,,,
2/23/2008,BE58,1888W,BNA-MKL-MEM-MKL-BNA,4,3,4,,,,,3,,3,,,,,,,,
2/25/2008,BE58,6BW,BNA-MKL-MEM-MKL-BNA,4,3.2,4,,,1.6,4,3.2,,3.2,,,,,,,,
2/26/2008,BE58,6BW,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,1.5,2,3.1,,3.1,,,,,,,,
2/27/2008,BE58,6BW,BNA-MKL-MEM-MKL-BNA,4,3.1,4,,,1.1,,3.1,,3.1,,,,,,,,
5/7/2008,CL65,473CA,IAH-VPS,1,1.7,,,,0.2,,1.7,1.7,,,,,,,,,
5/8/2008,CL65,478CA,VPS-IAH-CMH,2,4.2,1,,,1,,4.2,4.2,,,,,,,,,
5/9/2008,CL65,473CA,CMH-IAH-CRP-IAH,3,4.9,1,,,,,4.9,4.9,,,,,,,,,
5/10/2008,CL65,656BR,IAH-AMA,1,1.7,1,,,,,1.7,1.7,,,,,,,,,
5/11/2008,CL65,657BR,AMA-IAH,1,1.5,,,,,,1.5,1.5,,,,,,,,,
5/14/2008,CL65,469SM,IAH-AEX,1,1.4,1,,,,,1.4,1.4,,,,,,,,,
5/15/2008,CL65,657BR,AEX-IAH-JAX-IAH-AMA,4,7.2,2,,,0.2,1,7.2,7.2,,,,,,,,,
5/16/2008,CL65,652BR,AMA-IAH-CLT-IAH,3,7,2,,,0.3,,7,7,,,,,,,,,
6/17/2008,CL65,473CA,IAH-LBB,1,1.7,,,,0.3,1,1.7,1.7,,,,,,,,,
6/18/2008,CL65,478CA,LBB-IAH-JAX-IAH,3,5.9,2,,0.6,0.4,,5.9,5.9,,,,,,,,,
6/23/2008,CL65,473CA,IAH-BTR-IAH-BRO,3,3.6,1,,,0.4,,3.6,3.6,,,,,,,,,
6/24/2008,CL65,478CA,BRO-IAH-ATL-IAH-CRP,4,6.4,2,,0.8,0.3,1,6.4,6.4,,,,,,,,,
6/25/2008,CL65,478CA,CRP-IAH,1,0.7,,,,,,0.7,0.7,,,,,,,,,
6/26/2008,CL65,657BR,IAH-MCI-CLL-IAH-MAF-IAH,5,8.5,2,,,0.5,,8.5,8.5,,,,,,,,,
7/2/2008,CL65,656BR,IAH-CLT-IAH-AEX,3,3.1,2,,,,,3.1,3.1,,,,,,,,,
7/3/2008,CL65,657BR,AEX-IAH-JAX-IAH-LRD,4,6.9,2,,,0.8,1,6.9,6.9,,,,,,,,,
7/4/2008,CL65,653BR,LRD-IAH-TUL-IAH,3,3.8,1,,2.1,0.3,,3.8,3.8,,,,,,,,,
7/7/2008,CL65,656BR,IAH-ELP-IAH-LRD,3,5.2,1,,1.1,0.6,,5.2,5.2,,,,,,,,,
7/8/2008,CL65,473CA,LRD-IAH-CHS,2,4.1,1,,,,,4.1,4.1,,,,,,,,,
7/9/2008,CL65,652BR,LRD-IAH-BTR-IAH-HRL,4,6.2,2,,2.1,3,,6.2,6.2,,,,,,,,,
7/10/2008,CL65,656BR,HRL-IAH-MOB-IAH,3,4.2,,,,,,4.2,4.2,,,,,,,,,
7/14/2008,CL65,478CA,IAH-HRL-IAH,2,2.6,,,2.6,,,2.6,2.6,,,,,,,,,
7/15/2008,CL65,653BR,CMH-CVG,1,0.9,1,,,,,0.9,0.9,,,,,,,,,
7/17/2008,CL65,478CA,IAH-CHS-IAH-CAE,3,7.9,2,,,0.9,1,7.9,7.9,,,,,,,,,
7/18/2008,CL65,473CA,CAE-IAH,1,2.5,,,,0.6,,2.5,2.5,,,,,,,,,
7/22/2008,CL65,656BR,IAH-LIT-IAH-HRL-IAH,3,4.5,2,,,,,4.5,4.5,,,,,,,,,
7/24/2008,CL65,657BR,IAH-CRP-IAH,2,3.2,1,,3.2,1,1,3.2,3.2,,,,,,,,,
7/25/2008,CL65,466CA,IAH-CHS-BTR-IAH-HRL,4,6.2,,,,,,6.2,6.2,,,,,,,,,
8/2/2008,CL65,653BR,IAH-CVG,1,2.5,,,2.5,1.1,,2.5,2.5,,,,,,,,,
8/3/2008,CL65,473CA,CVG-IAH,1,3.1,1,,,0.6,,3.1,3.1,,,,,,,,,
8/4/2008,CL65,469SM,IAH-CRP-IAH,2,1.6,1,,,0.3,,1.6,1.6,,,,,,,,,
8/7/2008,CL65,473CA,IAH-CRP-IAH,2,2.1,1,,,,,2.1,2.1,,,,,,,,,
8/8/2008,CL65,466CA,IAH-CRP-IAH,2,1.9,,1,1.9,,,1.9,1.9,,,,,,,,,
8/13/2008,CL65,478CA,IAH-MLI-IAH-LRD-IAH,4,6.8,2,,,,,6.8,6.8,,,,,,,,,
